,SMILES,bace,esol,logD
7309,COC1=CC=C(COCC(=O)OCC2=CC=C(Br)C3=CC=CN=C23)C=C1,,,
7310,COC1=CC=CC=C1CCNC(=O)CNCC1=CN=C2C=CC=C(C)N12,,,
7311,CC1=NN(C)C=C1C1=NOC(C2=NC(C3=CN=CC(Cl)=C3)=NO2)C1,,,
7312,CC1=NSC(N2CCN(C(=O)C3=C4CCCCC4=C[NH]3)CC2)=N1,,,
7313,CC1=CC=NC(N2C3=CC=CC=C3CC2C)=C1Br,,,
7314,CC1CN(CC2CCCN2C(=O)NC(CC(F)(F)F)C2=CC=C(Cl)C=C2)CC(C)O1,,,
7315,CC12CCC(=O)N1CCN2S(=O)(=O)C1=NC=CC(Br)=C1F,,,
7316,CC1=C(COC(C)(C)C)C=CC=C1NC(=O)NC1=CC=C(Br)C(C#N)=N1,,,
7317,COCC(COC)NC(=O)C1=CC=CC(C(=O)OC)=C1C,,,
7318,CC(C)(C)OC(=O)[C@@H]1CC[C@H](NC(=O)N[C@@H]2COC(=O)C2)C1,,,
7319,CC(CNC(=O)C1=CC=CN1C)N(C)C(=O)C1=CC=CC2=C1N=C[NH]2,,,
7320,COC1(C)CCCN(C(C)C2=NC(N)=NC(Cl)=N2)CC1,,,
7321,CCOC1=CC=C(CNC2=CC=C(C)C=C2CN(C)C)C(C)=C1,,,
7322,CCCC1=NC(C(=O)N2CC(NC(=O)CC3C(=O)NC4=CC=CC=C43)C2)=CO1,,,
7323,CC(C)OC1=CC(COC(=O)C2=C(Cl)N=C3C=CC=CN23)=CC=N1,,,
7324,CC1CC2=CC(S(=O)(=O)NCC3(O)CCCC(C(F)(F)F)C3)=CC(Cl)=C2O1,,,
7325,CC1=CC=C(NC(=O)CS(=O)C2=CC=C(Cl)C(C(F)(F)F)=C2)C=C1F,,,
7326,CCC1=NN=C(SCC2CCC(=O)O2)[NH]1,,,
7327,CCSC1=CC=CC=C1CN(C)CC1=N[NH]C(C)=N1,,,
7328,CC(C)CC1=CC=C(S(=O)(=O)NC2=CN(C3=CC=CC=C3)N=C2)C=C1,,,
7329,NCCC(NC(=O)C(N)C1=CSC=N1)C(F)F,,,
7330,CCN1N=NC=C1C(=O)OC(C)C1=NC(C)=C(C2=CC=C(Cl)C=C2)O1,,,
7331,COC(=O)C1=CC2=CC=CC(NCC3=C(Cl)N(C)N=C3)=C2S1,,,
7332,CCCN1N=C(C)C(C(=O)NCC(NC(=O)CC2CCOC2)C(C)C)=C1C,,,
7333,CC(OC(=O)C(C)N1C=CC(C2CC2)=N1)C1=NC2=C(COCC2)S1,,,
7334,COC(=O)C1C(CNC2=CC=C(NC(=O)C3=CC=C4OCOC4=C3)C=C2)C1(F)F,,,
7335,CCOC(=O)C(OC(=O)C1=NC2=CC=CC=C2C=C1Cl)C1CCOC1,,,
7336,O=S(=O)(CC1COC2=CC=CC=C2O1)NC1CCC2=C1C=CC(F)=C2Br,,,
7337,CCCN(C(=O)CCC1=C(C)N=CS1)C1=CC=C(Cl)C(C)=C1,,,
7338,CN(C)S(=O)(=O)CCC(=O)N1CCC(CNC(=O)C2(CCF)CC2)C1,,,
7339,CC(C)C1CC(CN(C)C2(CO)CCOC2)CCO1,,,
7340,CCC1=CN=CC(C(=O)N2CCC(N(C)C3=CC=NC(C)=N3)C2)=C1,,,
7341,COCCS(=O)(=O)CC(=O)N1CC2(CCC(CNC(=O)C(C)(F)F)O2)C1,,,
7342,C=CN1C=C(CN2CC(F)(C(=O)OCC)C2)C=N1,,,
7343,CCN1C=C(CNC(=O)[C@@]2(C)CNC[C@@H]2C)N=N1,,,
7344,CN(CC1=CC=C(F)C=C1Br)S(=O)(=O)C1=C(Cl)N=C2SC=CN12,,,
7345,COC(=O)C1=CC(C(F)(F)F)=CC(S(=O)(=O)NC(C)C2=C(C)SC(C)=C2)=C1,,,
7346,CCC(C1=CC=CC=C1)C1=NN=C(NC(=O)NC2CCCC(S(C)=O)C2)S1,,,
7347,COC1=CC=CC(C2=CC=C(CN3CCNCC3)C=C2)=N1,,,
7348,CC1=NC(C)=C(CC(=O)N2CCC3(CC2)CN(C(=O)C2=CON=C2C)C3)S1,,,
7349,CSC1=CC=CC=C1CN1CCN(CC2=CC=CC(O)=C2)CC1,,,
7350,CN1C[C@@H](O)[C@H](N(C)C(=O)NC2=CC=NC(OC3=CC=CC=C3Cl)=C2)C1,,,
7351,COCC1=C(C(=O)NC2(CNC(=O)C(C)(C)C(C)(F)F)CCC2)SC=N1,,,
7352,CCN1C=NN=C1C1CCCN(S(=O)(=O)C2=CC=C(CNC(C)=O)S2)C1,,,
7353,CC(C)OCC1=C(C2=NN=C(C3CC(=O)N(C)C3)O2)OC2=CC=CC=C12,,,
7354,CC1CCCCN1C(=O)NCC1CCCC12CCNCC2,,,
7355,C1=C2CCCN2N=C1CNC1(C2CCOCC2)CC1,,,
7356,COC1=C(F)C=CC(F)=C1C(=O)OCC1=CC=C(Br)C=N1,,,
7357,CCC1=NC(C(=O)NC2=CC=C(C)C(OC(C)C)=C2)=CO1,,,
7358,CC(=O)NC1=CC=C(CCOC(=O)C2=CC=CN2C(C)C)C=C1,,,
7359,CC1=CC=CC(OC2=CC=CC=C2C(=O)NCC2=CC=CC=C2S(=O)(=O)NC(C)C)=C1,,,
7360,CCC1=CC(NC(=O)NC2=CC=C(OC(C)C3=CC=CC=C3)C=C2)=NN1C,,,
7361,COC1=CC=CC(Cl)=C1NC(=O)C1=CN=C2C=CC=CC2=C1C,,,
7362,CC1=CSC(NC2=CC=C(C(=O)N(C)C3(C(N)=O)CCCC3)C=C2)=N1,,,
7363,COC1=CC=C(CN(C)C2=NC=NC3=C2C2=CC=CC=C2S3)C=C1O,,,
7364,O=C(C1=NN(C2=CC=CC=C2)C(C2=CC=CC=C2Cl)=C1)N1CCN(CC2=NC=CN2C(F)F)CC1,,,
7365,NC(=O)C1=CC=C(S(=O)(=O)NC(=O)C2=CC(C3=CC=CC=C3)=NS2)S1,,,
7366,C[C@@H](C1=CC=C(F)C=C1)N1CC(C(=O)NC2=CC=CC3=C2OCC(=O)N3)CC1=O,,,
7367,COC1(C)CN(C2=NN=C(C3=CC=CN3C)N2CC2=CC(C(N)=O)=CC=C2)C1,,,
7368,CCC1(CN(C)CCNC(=O)N(C)C)COC1,,,
7369,CC1=NN=C(NS(=O)(=O)C2=CC=C(NC(=O)C3=N[NH]C(C4=CC=C(F)C=C4)=C3)C=C2)S1,,,
7370,C[C@H](CNC(=O)C1=CC(C(F)(F)F)=NO1)NC(=O)CCOC1CCOCC1,,,
7371,O=C(CCC1(O)CCC1)NC(CO)C1=CC=CC(Cl)=C1Cl,,,
7372,N#CC1=CC=C(OC(F)F)C(NC(=O)C2(CC3=CC=CC=C3Cl)CC2)=C1,,,
7373,CC(C)CN(CC(=O)NC1=CC=NC(OCCN(C)C)=C1)C(=O)OC(C)(C)C,,,
7374,CN1C=C(C(=O)NCC2=CC=NN2CC(F)F)C(C2=CC=NN2C)=N1,,,
7375,N#CC1=C(NC(=O)CC2=CSC(C3=C(Br)C=CS3)=N2)[NH]N=C1N1CCOCC1,,,
7376,CC(NC(=O)CCNC(=O)C1=CC2=CC=CC=C2[NH]1)C1=CC=C(Br)C=N1,,,
7377,CN1N=C(C2=CC=CC=C2)C=C1S(=O)(=O)N1CCOC2=C1C=C(Br)C=C2Cl,,,
7378,C[C@@H](CCNC1=NC(C2CC2)=NS1)NC(=O)C1=CC(C(=O)N(C)C)=CC=C1,,,
7379,CCCC(C)(C)N(CC1=CC=CS1)C(=O)CN1CCC(=O)NC1=O,,,
7380,CNC(=O)C1=CC=C(CN(C(=O)C23CC4CC(CC(F)(C4)C2)C3)C2CC2)C=C1,,,
7381,COC(=O)C1=C(NC(=O)C2CSCCS2)SC(C2CCCCC2)=C1,,,
7382,O=C(NC1=NC=C(OC2=CC=CC=C2)C=N1)C1=CC=C2[NH]C(C(F)F)=NC2=C1,,,
7383,COC1=NN=CC=C1NC(=O)N(CC1=CC=CC=C1Br)C1CCCC1,,,
7384,CC1(C)CC2=C(C=CO2)CN(CC(=O)NC(=O)NC2=CC=C3OCOC3=C2)C1,,,
7385,O=C(NC(C1=CC=CC=C1)C1=CC(F)=CC=C1)C1=C[NH]C2=CC=CN=C12,,,
7386,O=C([C@H]1C[C@@H]1C(F)F)N1CCCC(N2CCN(CC3=CC=CN=C3)CC2=O)C1,,,
7387,CCOC1=C(C)N=C(C2=NN=C(N3CC(C)OC(C)(C)C3)N2CC2CC2)O1,,,
7388,COC1=CC(C(F)(F)F)=NC(NCC2CC(C3=CC=C(C)C=C3)=NO2)=N1,,,
7389,CCC(=O)NCC1=NC(O)=CC(CNC(=O)[C@@H]2C[C@H]2C2=CC=C(C)C(C)=C2)=N1,,,
7390,O=C1CC2CCC(CN1)N2C1CCNC1,,,
7391,CC1(C)CC2=CC=CC(C(=O)N3CCCC3C3=CSC=C3)=C2O1,,,
7392,CC1=CC(CN(C)CCN2CCCC2=O)=C(C)O1,,,
7393,CC1=C(C(=O)N2CCCC(=O)C2C)OC(C(C)C)=N1,,,
7394,CCOC1CC(N(C)C(=O)C2=CN(C3=CC=C(Cl)C(Cl)=C3)C=N2)C1,,,
7395,NCC1=CC(O)=NC(CNC(=O)CCC2=CC=C(OC(F)F)C=C2)=N1,,,
7396,CC(=O)C(C)(C)CCC(=O)N(C)C1C2=CC=CC=C2C2=CC=CC=C21,,,
7397,CC1=C(CN(C)C(=O)CCC(=O)NC(C)C(=O)C2=CC=C(Br)C=C2)N2C=CSC2=N1,,,
7398,CCOC(=O)CC1=CN=C(N(C)C(=O)C(C)N2C=CC(C3CC3)=N2)S1,,,
7399,COC1=CC=CC(C(=O)CCCC(=O)NC(CCO)C2=CC=CS2)=C1,,,
7400,CC1CN(CCSC2CCC3(CC2)OCCO3)CC(C)O1,,,
7401,CC(C)(C)N1CC(C2=NC(C3=C4C=CC=CN4N=C3)=NO2)CC1=O,,,
7402,CCOC(=O)C1=NOC(CN2CCC(CC3=CC(F)=CC=C3F)CC2)=N1,,,
7403,CC(C)C1=CC(C(=O)OCC(=O)NCC2=CN(CC3=CC=CC=C3)N=C2C2=CC=CC=C2)=N[NH]1,,,
7404,CCN(C(=O)C1CCC2=C(C1)N=N[NH]2)C(CC1=CC=CC=C1)C(=O)OC,,,
7405,CCC1=CC(CC)=C(S(=O)(=O)N2CC(O)C(CO)C2)C(CC)=C1,,,
7406,CCC(SC1=CC=CC=C1)C(=O)N(CC(F)F)C1CCN(S(C)(=O)=O)CC1,,,
7407,CCOC(=O)C1(NS(=O)(=O)C2=C(Cl)C=CC=C2C(F)(F)F)CC2=CC=CC=C2C1,,,
7408,CC1CC(C2=CC=C(Br)C=C2)CN1C(=O)N1CCCC1=O,,,
7409,CC1CC(NC(=O)C2=COC(C(N)=O)=C2)CCN1C1=NC=NC2=CC=CC(F)=C12,,,
7410,COCC(CC1=CC=CC=C1)NCC1=CC=CN2C=CN=C12,,,
7411,CN(C)S(=O)(=O)C1=CC=CC(C2=NN=C(CNC3=NS(=O)(=O)C4=CC=CC=C34)O2)=C1,,,
7412,CC1(C)CNC(C(=O)N2CCN(CCNC(=O)C3=CC=CC=C3F)CC2)C1,,,
7413,CCC(CNC(=O)NC1CCCCC1CC1=CC=CC=C1)NC(=O)OC(C)(C)C,,,
7414,CC1=CC=C(C2=NOC(CNC(=O)N(C)CCN3CCOC(C)(C)C3)C2)C=C1C,,,
7415,COCC1=CC=CC(CNC(=O)CNC(COC)C2=CC=CC(Br)=C2)=C1,,,
7416,CC1(OCC(=O)NS(=O)(=O)CC(F)(F)F)CCOCC1,,,
7417,COCCN1CCN(S(=O)(=O)C2=CC=C(NC(=O)C3=CC=C(F)C=C3)C=C2)C(C)(C)C1,,,
7418,CCOC(=O)CN1C=CC2=CC(NC(=O)C3=CC4=CC=C(OC(F)(F)F)C=C4[NH]3)=CC=C21,,,
7419,CC1=CC(C)=NC(NCCC2CCCN(C(=O)C3=CC=C(C(C)C)[NH]C3=O)C2)=N1,,,
7420,CNS(=O)(=O)C1=CC=C(N2CCN(CC(OC)C3=CC=C(F)C=C3)CC2)C=C1,,,
7421,CC(C)OC1=CC=NC=C1COC(=O)CN1C(=O)C=CN(CC2=CC=CC=C2)C1=O,,,
7422,CCCCC(CNC(=O)C1=C(CC)C=CS1)NC(=O)COC,,,
7423,COC1=CC=CC=C1CC(C)(C)C(=O)NS(=O)(=O)CC1(C#N)CCC1,,,
7424,CCC1=CC=CC=C1OCCC(=O)N1C[C@H]2CCN(C(=O)[C@@H]3C[C@H]3C3=C[NH]C=N3)C[C@H]2C1,,,
7425,CC(C)(C)OCCS(=O)(=O)N(CC1=C(F)C=CC=C1F)C1CC1,,,
7426,CC(C)(C)OC(=O)N1CCC(O)(CNC(=O)C2=CC=CC(OCC3=CC=CS3)=C2)C1,,,
7427,CC1=CC=C(C)C(OCC(O)CN(CCCO)CC(F)(F)F)=C1,,,
7428,CC(CN1CCOCC1)N(C)C(=O)[C@@H]1CN(CC2=CC=CC=C2)C[C@H]1C1=CC=C(Cl)C=C1,,,
7429,CC1=C(C(=O)NC2=NC(SCCO)=N[NH]2)SC2=CC=CC(F)=C12,,,
7430,CO[C@@H]1CN(CCC(F)(F)F)C[C@H]1NC(=O)C1=CC2=CN=CN2C=C1,,,
7431,CN1N=NC(Br)=C1C(=O)NCC1=NN2CCCOC2=C1,,,
7432,CN1C(=O)CC[C@H]1C(=O)NC1CN(C(=O)C2=CC=CC(C3CCOC3)=C2)C1,,,
7433,CCCCN1C=C(C(=O)N2C[C@H]3[C@H](NC4=NC5=C(C=CC=C5F)O4)[C@H]3C2)C(C)=N1,,,
7434,COC(=O)CC(C)SC1=CC(C)=NC(C(F)(F)F)=N1,,,
7435,CC(=O)NC1=CC=C(Cl)C(C(=O)OCC2=NN(C)C(=O)[NH]2)=C1,,,
7436,COC(=O)CC1=C(C(=O)NC(CCC(C)(C)C)C(=O)OC(C)(C)C)C=CS1,,,
7437,CCC1=NC(C#N)=CC(N2C[C@@H]3CN(C(=O)CC(C)C4=CC=CC(F)=C4)C[C@]3(C)C2)=N1,,,
7438,CCCN(C(=O)C1=NC(C(F)(F)F)=CN=C1)C1=CC=C(C)C(C)=C1,,,
7439,NC(=O)C1CCN(CC2=CC=C(CNCC3=CC4=C(C=CC=C4Br)S3)C=C2)CC1,,,
7440,CC(OC1=CC=C(CN2CCC(C)C2C)C=C1)C(=O)O,,,
7441,CC1=CC(NS(=O)(=O)CCCS(=O)(=O)NC2CC3CCC2C3)=CC=N1,,,
7442,N#CCCN(CC1=CC=CN=C1)S(=O)(=O)N1CC2CCC1C2,,,
7443,CC(NCC1=C2C(=CC=C1)N=CN2C)C1=CC=C2OCCCC2=C1,,,
7444,COC1=C(C(=O)NC2CCN3C=NC=C3C2)SC(C)=C1Br,,,
7445,CN(CC1CC2CCC1C2)CC(O)C(F)(F)F,,,
7446,O=C(NC1=NN=C(C2CCOCC2)S1)N1CCC2=N[NH]C(=O)C=C2C1,,,
7447,CN(C)CC1CN(C(=O)NC2CCC3=NC=CN3C2)CCO1,,,
7448,CC1=NN=C2CN(C3=NN=NN3CC3=CC=C(C4=CC=CS4)C=C3)CCN12,,,
7449,O=C(OCC1=NC(C2=CC=CS2)=N[NH]1)C1=CC(=O)[NH]C(C2CC2)=C1,,,
7450,CN(C)C1=NC=C(C(=O)NC(C)(C)C2CCC2)C=C1Cl,,,
7451,CC(=O)NC1=CC=C(C(=O)NC2CCN(CC3=CC=CC=C3Cl)C(C)C2)C=C1,,,
7452,CN(C(=O)C1=CC=CN2C=C(C(F)(F)F)N=C12)C1=CC=CC2=C1[NH]C=C2,,,
7453,CC1=CC(NS(=O)(=O)C2=CC=C(Br)C(C(F)(F)F)=C2)=CN(C)C1=O,,,
7454,O=S(=O)(C1=CN(CC(F)F)N=C1)N1CC(OCC2=CC=CC3=CC=CC=C23)C1,,,
7455,CN1C=NN(CCC(=O)NN2C=CC=CC2=O)C1=O,,,
7456,CCCC(NCC1=CC=CC(Br)=C1OC)C(O)C1=CC=CC=C1,,,
7457,CCCS(=O)(=O)NC1=CC=CC=C1C(=O)NC(C)C1CN(C(=O)OC(C)(C)C)CCO1,,,
7458,COCC(NCCN1CCOC(C)C1)C1CCCO1,,,
7459,CCC1=CC=C(C(=O)N(CC)C2=CC=C(OC)C=C2)[NH]1,,,
7460,CC(C1=CC=C(Cl)C=C1)N1CCN(C(=O)C2=CC=C(CNC(=O)OC(C)(C)C)O2)CC1,,,
7461,C[C@@H](CNC(=O)C1=CSC(=O)[NH]1)NC(=O)CC(C)(C)C1CC1,,,
7462,CCCN(C(=O)CC1CCC2CC12)C1CCN(C)C1,,,
7463,CC(C)(C)CN1C(C2COC=N2)=NN=C1N1CCC(N2CCCNC2=O)CC1,,,
7464,CC(C1=CSC=C1)N1CCN(C(=O)C2=CC3=CC=C(Cl)C=C3OC2)CC1,,,
7465,CCC(NCC(=O)OCC(C)C)C1=CC(F)=CC(Br)=C1,,,
7466,CCSC[C@H](N)C1=NC(C2=C[NH]C(=O)C=C2)=NO1,,,
7467,CS(=O)(=O)C1=C(CNC(=O)NC2CCC3SCCSC23)C=CS1,,,
7468,CCOC1CC(O)(CN2C(CC(C)(C)C)=NN=C2N2CCN(C)C3=CC=CC=C3C2)C1,,,
7469,COC1=NC=NC(N(C)C)=C1NC(=O)NC(CO)C1=CC=C(Cl)C=C1C(F)(F)F,,,
7470,CN1N=C(C(F)(F)F)C=C1CC(=O)NC1=NN(C2CCSCC2)C=C1,,,
7471,NC1=CC=NC(CNC(=O)C2=CN=C(C3=CC=CC=C3Br)S2)=N1,,,
7472,CCCCN(CC(F)(F)F)C(=O)C(CNC(=O)OC(C)(C)C)CC(C)(C)C,,,
7473,O=C(N[C@H]1C[C@@H](NC(=O)C2COCCO2)C1)C1=C[NH]N=C1C1CC1,,,
7474,CN(CC1=CC=CC(OC(F)(F)F)=C1)S(=O)(=O)C1=C[NH]C2=NC=C(Cl)C=C12,,,
7475,CCN(CC1CCN(C(=O)CN(C)C(C)=O)CC1)C(C)C1=C(F)C=CC=C1F,,,
7476,CC(=O)N1CCC2=CC=CC=C2C1CC(=O)N(CCC1=CC=C(Cl)C=C1)CC(O)C(F)(F)F,,,
7477,CCC(C)CN(CC)C1=NN=C(C)N1CC(CC)(CC)OC,,,
7478,CC(C)C1=C(C(=O)NCC(C)(C)OCC2CC2)N=CS1,,,
7479,CN(CCN(C)C(=O)C1=CC=NN1CC(F)F)CC1=NN2CCCC2=C1,,,
7480,COC1(CNC(C)C2=CN=NN2C)CCC(C)CC1,,,
7481,COC1=CC=C(N2C=CC(CNC(CCC(C)C)C3=COC=C3)=N2)C=C1,,,
7482,CN1CCCC2(CCN(C(=O)CC3=CSC(C4=CC=CC(Br)=C4)=N3)C2)C1,,,
7483,CC1=NN(C2=CC=CC(C(=O)OC(C(N)=O)C3CCOCC3)=C2)C=C1,,,
7484,CCC1=CC=C(C2=NN=C(N3CCC(F)(C#N)C3)N2CCCC2=NC(C)=CC=C2)C=C1,,,
7485,CCC(NC(=O)N1C[C@@H]2CCC[C@]2(C2=NC(C(C)C)=NO2)C1)C1CN(CC2=CC=CC=C2)CCO1,,,
7486,COC1=NN2C(CCC(=O)N(CC3=C(C)ON=C3C)CC3=C(C)ON=C3C)=NN=C2C=C1,,,
7487,CC1CC(C)CN(C(C)(C)CNC(=O)NCCN(C)CC(F)(F)F)C1,,,
7488,CCOC1=CC=C([C@@H]2CCN(CC(N)=O)C[C@@H]2NC(=O)C2=C3CCCC3=CO2)C=C1,,,
7489,CC1=NOC(C(F)F)=C1C(=O)N1CCCC(CN(C)CC=C(Cl)Cl)C1,,,
7490,CS(=O)(=O)NCC1COCCN1C(=O)NC1CCCCC2=CC(Br)=CC=C21,,,
7491,CCOC(=O)C(CC1CCCCO1)NC1C[C@H](C)CC(C)(C)C1,,,
7492,COC(=O)CN1C=C(CCN2CCN(C(=O)CC3=CC=CC(Cl)=C3)C(C)C2)N=N1,,,
7493,CCCS(=O)(=O)NC1CCN(S(=O)(=O)C2=CON=C2C)CC1,,,
7494,CC(C)(C)OC(=O)NC1=CC=CC=C1CC1=NC(C2=CC=C3[NH]C=NC3=C2)=NO1,,,
7495,CN(C(=O)NC1=CC=C(S(=O)(=O)N2CCOCC2)C=N1)C(CNC(=O)OC(C)(C)C)C1CC1,,,
7496,CCNC1=NC(C)=C(C(=O)NC2=CC(SC)=CC=N2)S1,,,
7497,CC1(C)CC1(C(=O)N1CC2CCCCCCC21)C1=CC=CC=C1,,,
7498,CSC1=CC=CC(C)=C1NC(=O)NC(C)CC1=CSC=C1,,,
7499,CC(C)N1CCN(C2CCN(CC3CC4CCC3C4)CC2)CC1,,,
7500,N#CCC1(CSC2=NC(O)=CC(C(F)F)=N2)CC1,,,
7501,CSC(C)(C)CNCC1=CC=C(Br)C=C1C,,,
7502,CC(C)CC(CN(C)C)NC(=O)C1=CC=C(NS(=O)(=O)C2=CC=C(Br)S2)C=C1,,,
7503,FC1=CC=CC(C2CCN2CCSC2=CC=C(F)C=C2F)=C1,,,
7504,FC(F)C1=NC=CN=C1N1CCCC(CCCC2=CC=CC=C2)C1,,,
7505,CC1=NC(Cl)=CC(N2C3CCC2CN(C(=O)C2=CN=C(C4CC4)O2)CC3)=N1,,,
7506,CCOC(=O)C1=C(C)[NH]C(C(=O)OC(C2=CC(Br)=CC=C2F)C(F)(F)F)=C1,,,
7507,CCCN(CC(F)(F)F)C(=O)C1CCCN(S(=O)(=O)C(CC(=O)OCC)C(F)(F)F)C1,,,
7508,COC1=CC=C(C(=O)CC(C)(C)CC(=O)N2CC3=NN=C(C)N3CC2C(=O)OC(C)(C)C)C=C1,,,
7509,CN(CC(=O)NC1=CC=C(Br)C=N1)C(=O)NC1=NN=C(C2CCCO2)S1,,,
7510,CCC(C)C(C)N(CC1=CC=CC(F)=C1)C(=O)NC1=CC=CC2=C1OCC(=O)N2,,,
7511,COC1(CNC2=CC(Br)=C(C)C=C2C)CCOCC1,,,
7512,COCCN(CC1=C(C)N(C)N=C1C)CC1=CC(C(=O)OC)=C2CCCCN12,,,
7513,CN1C=C(C(=O)N2CC(O)(CNC(=O)[C@@H]3C[C@H]3C3=CC=CC=C3)C2)C(=O)[NH]C1=O,,,
7514,CC1=CC=C(C(=O)N2CCN(C(=O)CC3=NN=C(C4=CC=CC=C4)N3C)CC2)S1,,,
7515,CC(C)(C(=O)NC1=CN(CC(N)=O)C(=O)C=C1)C1=CC=C2OCOC2=C1,,,
7516,CC1=C(C2=NOC(COC(=O)C3=CC=CC(OCC4=CC=CC=C4C#N)=C3)=C2)C=NN1C,,,
7517,CC1=NN(C2=CC=CC=C2F)C=C1CN(CCC(F)(F)F)CC1CC1,,,
7518,COC1=CC=C(CC(CO)CNC2=C(Cl)C(=O)N(C(C)(C)C)N=C2)C=C1O,,,
7519,CCN(CC1=CC=C(F)C=C1F)C(=O)CC1=CC=C(C)O1,,,
7520,CC1=NN=C(N(CCC(C)C)C(=O)C2=NN3C=C(Br)C=CC3=N2)C2=CC=CC=C12,,,
7521,CC1=NN=C([C@H]2CCCN2CC2=CC=CC(SC(F)(F)F)=C2)O1,,,
7522,CCCC1=NC(C)=C(C2=NC(C3=CC=NC=C3CC)=NO2)O1,,,
7523,O=C(N1CC2=CC=CC=C2C1)N1CCCC1C1=CC=C(Cl)C=C1,,,
7524,CC(=CC1=CC=CC=C1)CNCC1(CO)CCC2=CC=CC=C21,,,
7525,CC(CC1=CC=CO1)C(=O)N1C[C@H]2CN(C(=O)C3=CN4N=NN=C4C=C3)C[C@H]2C1,,,
7526,CN(CCN1CCOC(C)(C)C1)C(=O)C1=CSC(C2=CC=C(Br)S2)=N1,,,
7527,CCOC(=O)CC(SC1=NN=CC(Cl)=C1Cl)C(=O)OCC,,,
7528,CC1=CN(C2=C(C(=O)O[C@@H]3COC[C@H]3N(C)C)C(C)=NN2C)N=C1,,,
7529,O=C(CN1CC2=NC=CC=C2N2CCC[C@H]2C1)NCC1=CC=CC=C1OC1CCCC1,,,
7530,CN1C=C(Cl)C(C(=O)N[C@@H]2CN(CCN3CCCC3=O)C[C@H]2C2=CC=CC=C2)=N1,,,
7531,CC(C)N1C=CC(C(=O)NC2=C(N3CCCC3)C=CC=C2N2CCCC2)=CC1=O,,,
7532,CCC(CC)(C(=O)OCC1=CC(C)=NN1C)C1=CC=C(Cl)C(Cl)=C1,,,
7533,CCC1(CC)C(NC(=O)N2CCSCCC2C)CC1OC,,,
7534,CCCC(CN1C(NC2=NN(C)C=C2)=NN=C1C(=O)NCC1=CC=C(Cl)C=C1)OC,,,
7535,CCCC(NC(=O)N(C)CC(=O)N1CCOCC1)C1=CC=C(Cl)C(Cl)=C1,,,
7536,CN(C(=O)CC1=CC=CC=C1S(C)=O)C1=CC=CC=C1OCC1=CC=CC=C1,,,
7537,CCCN(CC(=O)NC1=NC(C2=CC=CS2)=CS1)C1CCN(C(=O)C2=CC=CC=C2)CC1,,,
7538,NC(=O)C1=CSC(C(=O)NCCN2C=NC=C2C2=CC=CC=C2)=C1,,,
7539,CS(=O)(=O)C1=NC(C2=NN=C(C3CNC(=O)C3)O2)=C2C=CC=CN12,,,
7540,CN(C(=O)C1CC12CCNC2)C1=CN=C2C=CC=CC2=C1,,,
7541,O=C(N1CC(C2=NC=C[NH]2)C1)C1(CCF)CC1,,,
7542,O[C@@H](CN1C[C@@H](O)[C@H](F)C1)C1=CC=C(C2=CC=C(Br)C=C2)C=C1,,,
7543,CCC1(C(=O)NC2CCCC(NC(=O)C3=CN(C)N=C3C3=COC=C3)C2)CCC1,,,
7544,CC1=NN(C2=CC=C(C(=O)NC3CC4=CC=CC=C4NC3=O)C=C2)C(C2=CC=CC=C2)=C1,,,
7545,CC(C)(C)N1N=NC(CNC2(C3=CC=CC=C3)CC2(C)C)=N1,,,
7546,COCCC1=NSC(N[C@@H](C)CNC(=O)C23CCCN(CCC2)C3)=N1,,,
7547,CC1=NC2=C(C(N(C)C[C@@H]3C[C@H](F)CN3CC3=C(C)N=CS3)=N1)C1=C(CCC1)S2,,,
7548,CC1=CC=CC2=C1SC(=O)N2CCC1=CN=CN1C,,,
7549,O=C1NC(C2=CN3C=C(Cl)C=CC3=N2)NC2=CC=CC(Cl)=C12,,,
7550,CC(C)CNC(=O)N1CCCC(C(=O)N(CCO)CC2=CC=C(Br)S2)C1,,,
7551,O=C(NCCN1CC2=CC=CC=C2OCC1=O)C1=CC=C(F)C(S(=O)(=O)CC2=NOC=N2)=C1,,,
7552,CCCC1=NC(CN2CCCC2CNC(=O)CCN2C=NC=CC2=O)=NO1,,,
7553,CN(CC(=O)NCCN(C(=O)[C@@]12CCC[C@@H]1C2)C1CC1)S(C)(=O)=O,,,
7554,CN1C=C(Br)C(C(=O)OCC2=NN(CC(F)F)C=C2)=N1,,,
7555,COC(=O)C1=CC(NC(C)=O)=CC(OC)=C1NC(=O)C1=CC=CC(C2=CSC=N2)=C1,,,
7556,CCC(SC)C(=O)NCC(CO)C1CCOC1,,,
7557,CN(C)S(=O)(=O)[C@@H]1CN(C(=O)C2COC3=C(F)C=C(F)C=C3C2)C[C@H]1C(F)(F)F,,,
7558,COCC1=NOC(CCNC2CCN(CC3CCCO3)CC2)=N1,,,
7559,CC(C)N1CCOC(C(=O)OCC(=O)NC(C2=CC=C(F)C=C2)C2CCCC2)C1,,,
7560,N#CC1(CSCC2=CC=C(CN3CCCCC3)C=C2)CC1,,,
7561,CN(C(C(=O)O)C1=CC=CC=C1C(F)(F)F)S(=O)(=O)C1=CC=CC2=C1COC2=O,,,
