Index,SMILES,bace,esol,logD
201,CCCOC(=O)[C@@H](NC(=O)C1=COC(=O)C2=CC=CC=C12)C(C)C,4.6199236,-4.8092213,1.2548008
202,COC1=CC(CO)=CC=C1C1=CC=CC2=C1NCC2,3.8003268,-3.5941217,0.89385736
203,CCC(C)C1=CC=C(C(=O)N2C[C@@H]3C[C@H]2CN3CC2=CN=C(C)S2)C=C1,3.8792348,-3.9290957,0.8431009
204,CC1CN(C2CC2)CC1NC(=O)C(C)(C)OC1=CC=C(Cl)C=C1,3.9767756,-4.895158,-0.22944249
205,CCN(CC)C(=O)N1CCC(C(=O)N2CCCC2C(F)(F)F)CC1,4.0071726,-4.8313885,0.30210796
206,CCOC1=CC=C(OC(C)(C)C(=O)NS(=O)(=O)C2CCC2)C=C1,3.8704593,-5.2994003,0.41177908
207,CCN(C(=O)NC1=C[NH]N=C1C1=NC=CS1)C(C)C1=CC2=CC=CC=C2O1,4.1152005,-4.6998973,1.0962489
208,O=C(OCC1CCCS1)C1=CC=CC=C1C(=O)C1=CC=C(Br)C=C1,4.356504,-4.1924324,0.38829458
209,CC1=C(Br)SC(C(=O)NC2=CC=C(C(=O)N(C)C)N=C2)=N1,4.048968,-3.638467,-0.15886438
210,O=C1NCC2=CC(C(=O)N3CCC4=C(C=C(Br)S4)C3)=CC=C12,3.524592,-3.1491446,-0.34753296
211,CCN(CC1=CC=CC=C1)C(=O)CNC1=NC=CC(N2CC3=CC=CC=C3C2)=N1,4.0974293,-5.039752,0.31911466
212,CC1CC(C(=O)N2C[C@H]3[C@H](NC(=O)C4=NN(C)C=N4)[C@H]3C2)C1,3.7673657,-3.5648234,-0.08067385
213,CSCC(C)(C)C(=O)OCC(=O)N1CCCC1(C)C,3.8061059,-5.0347385,0.62693155
214,O=C1CCN(CCN2C=CC=N2)C(=O)N1CC1CCC2(CCCCC2)O1,3.9167166,-4.59974,0.9240616
215,O=C(O)CC(F)(F)CNS(=O)(=O)CC1=CC=CC(F)=C1F,3.7907653,-4.6630096,0.58075005
216,COC1=CC=CC(SC2=CC=C(NC(=O)C3CCN(S(=O)(=O)C4=CC=CN=C4)CC3)N=C2)=C1,3.7828279,-5.4642825,0.6741498
217,CC1=CC=C(O)C(CNC(C)C2=NN=NN2C)=N1,4.202432,-3.338815,-0.15372244
218,O=C(NC1(C(F)F)CCCC1)C1=CC(C(F)(F)F)=CC=N1,3.8097363,-4.6457043,1.0836314
219,CCCC(CCO)CNC(=O)C12CC(C(=O)OC)(C1)C2,3.4986658,-4.3683944,0.5910341
220,COC(=O)C12CC(C3=NC(C4=CN(C)N=N4)=NO3)(C1)C2,3.6083279,-4.077407,0.36658978
221,O=C(CC1=CSC(C2=CC(Br)=CC=C2)=N1)N(CCN1C=CN=C1)C1CCSCC1,4.6873484,-5.0073156,0.6052125
222,CC1=CC=CN=C1N(C)S(=O)(=O)C1=CC2=C(C=CC=C2Br)S1,3.3876343,-4.335518,0.63601273
223,CC(CNC1CCC(C(F)(F)C(=O)O)C1)C1=CC=C(S(C)(=O)=O)C=C1,4.1413727,-4.847312,-0.056567457
224,CCS(=O)C1CCCC(NC(=O)C2(N3C=NC=N3)CC2)C1,4.165228,-4.446144,0.94874233
225,BrC1=C(CN2C3CCC2CC3)OC=C1,3.6043935,-3.6023438,-0.27963963
226,COCC(C)N1CCC2(CC1)CC2NC(=O)CC1CCOCC1,4.1949425,-4.9277143,1.2612554
227,O=C(NC1=CC=CC=C1CN1C=NC=N1)N1CC2COC(C2)C1,3.6842234,-4.5483103,0.13767993
228,CC1=NN=NN1C(CC1=CC=CC(F)=C1)C(=O)NC1=CN=C2CCN(C(=O)OC(C)(C)C)CC2=C1,4.2129335,-5.3346076,-0.25614452
229,CC1CC(C)(C)CCC1NC(=O)NC1=CC(C2CCOCC2)=NN1C,4.162651,-4.510685,0.26951933
230,CC1CCC2=C(C1)SC=C2C(=O)OC1CCOC(C2CCOC2)C1,4.210786,-4.7142606,0.146592
231,CC1=CN=C2C=CC=CC2=C1C(=O)NC1=CC=CC(C2=NC=CS2)=C1,4.120023,-3.9972732,0.7461251
232,COC(=O)C1=NC=CC=C1S(=O)(=O)N[C@@H]1CC[C@H](CC#N)C1,3.8905675,-3.725989,0.046788488
233,COC1=CC=CC=C1C(CNCC(OC)C1CCCCC1)OC(C)C,4.584995,-5.3552084,0.85165673
234,CC1(C)C2=CC=CC=C2CCN1S(=O)(=O)CCCC1CCOCC1,4.312173,-4.564145,1.0005535
235,CCCSC1=CC=CC(C2=NN=C(C3CCOC3)O2)=C1,4.047797,-4.2851486,0.5590633
236,COC1=CC=C2OC(C(C)NC(=O)C3=C(OC)C=CC4=CC=CN=C34)=C(C)C2=C1,4.6785693,-4.1883783,1.1679938
237,O=C(CC(C1CC1)C1CC1)NCC1CN(C(=O)C23CCC(CC2)CC3)C1,3.9701638,-4.5868053,0.26329294
238,CCN(C(C)=O)C1=CC=C(NCC2=CC=C(C3=CC=CC(F)=C3F)O2)C=N1,4.2480583,-4.5381927,0.16226651
239,O=C(CNC(=O)C1=CC2=CC(Br)=CC(Br)=C2O1)C1=CC(F)=CC=C1,4.0680814,-3.938841,0.10647119
240,CC1=CC2=C(C(=O)NC3CC(N(C)C(=O)C4=NN5CCOC5=C4)C3)C=NN2C=C1,4.247421,-4.560968,0.16754784
241,CCC1=CC=C(C2=NC(CC(=O)N3CC45CCCCC4(CN(C)C5)C3)=CS2)C=C1,4.4183903,-5.061739,1.0949457
242,O=C(CSC1=CC=NC=C1)OC1(C2=C(Cl)C=CC=C2F)CC1,4.2331204,-4.723663,0.35544986
243,CC1=CN=C(C(C)OC(=O)CCOC2=CC=CC=C2Br)O1,4.575678,-4.155683,0.47592017
244,N#CC1=CC=C(CNC(=O)CNC(C2=CC=C3OCCOC3=C2)C2=CC=CC=C2Cl)C=C1,4.5255575,-5.5037174,0.8753908
245,CCCN(CCNC(=O)CC1=CN(CC)N=C1)C1=CC(F)=NC=N1,4.002834,-4.38531,0.14073333
246,CC1(C)CN(CC2=NN=C3C(=O)[NH]C=CN23)C1C1CCCO1,4.2561026,-4.760943,-0.26346493
247,CC1(N)CCCCC1C(=O)NC1=CC=C(OC2=CC=CC=N2)C=C1,3.3753295,-5.15357,0.44983605
248,COC1=CC(C(=O)N(C)CC(O)CNC2=NC(C3CCCC3)=NS2)=NN1C,4.597684,-4.3212223,0.36909464
249,O=C(C1=CC=C2N=CSC2=C1)N1CC2(CCN(C(=O)C3=N[NH]C(=O)C=C3)C2)C1,4.062704,-4.8314576,0.7598312
250,CCCN(C(=O)C1=C[NH]C(C)=CC1=O)C1CCN(CCC2=CC=CC=C2F)CC1,4.44269,-4.779722,0.35426763
251,COCC1=CC(Cl)=CC(S(=O)(=O)N2CCC(C)(CN3CCN(C)CC3)CC2)=C1,4.0670323,-5.419948,0.03299934
252,COC1=CC=CC=C1CN(CCO)C(=O)CC1CC(OC(C)(C)C)C1(C)C,3.8666806,-5.385379,-0.029818382
253,COC1=CC=C(C(CO)N(C)C(=O)CC2=CC=CC=C2COC(C)C)C=C1,4.7182627,-5.7668743,0.6106052
254,COCC1(C(=O)N2CCSC3=NC=CC=C32)CCCO1,3.878006,-3.9755428,1.0516992
255,COC1=CC=C(C2CCCN(C(=O)C3CCOC(=O)N3)C2)C=C1,4.033147,-4.637682,0.21587117
256,CC1=CN=C2C(=C1)C=NN2CC(=O)NCC1=CN=CC=C1C(C)(C)C,4.3030457,-4.611482,-0.12754074
257,CC1=CC(C(=O)NC(C)(C)C2=CC=CS2)=NN1C1=CC=C(Cl)C=C1,3.7217112,-4.527174,0.1182676
258,FCC1(NCC2=CC=CC=C2OCC2=CC=C(F)C=C2)CCOCC1,3.830247,-4.948042,1.664877
259,CO[C@@H]1CN(C(=O)NC2=CC(C)=NS2)C[C@H]1O,4.016782,-3.5260231,0.13747111
260,CCCC1=CC=C(C(=O)N(C)C2CCN(C(=O)[C@H](NC(C)=O)C(C)C)C2)S1,4.2535553,-4.98794,0.5418611
261,COC(=O)C1(OC(=O)CC(C)N2C=CN=C2)CC1,3.7478642,-4.413245,1.0031066
262,CC(C)C1=NN(C2=NC=CC=N2)C(NC(=O)C2(SC3=CC=CC=C3)CC2)=C1,4.8428493,-4.693843,1.0581679
263,N#CC1=CC(C(=O)NC2(CO)C3CC4CC(C3)CC2C4)=CC(O)=C1,3.4528716,-4.5537,-0.40777686
264,O=C(NC1=CC=C(OC(F)(F)F)C=C1Br)N1C[C@@H]2C[C@H]1CO2,3.822243,-4.3797717,-0.010691267
265,CC(=O)N[C@@H]1CN(C(=O)C2=CN3C=CC(C)=CC3=N2)C[C@H]1C1=CC=CC=C1F,4.5515866,-4.72882,0.41389856
266,COC1=CC=C(C2=CSC(CNC(=O)CC3(O)CCCNC3)=C2)C=C1,3.8405657,-5.095254,0.9179346
267,CCC1=C(C(=O)NC2=CC(C)=NS2)C=C(C)O1,3.6103609,-2.9215786,-0.5299031
268,CN1C=C(Cl)C(CNC(=O)C2=CC=C(NC(=O)C3=CC=C(Cl)C(Cl)=C3)C=C2O)=N1,4.4013677,-3.6680944,-0.20575884
269,CC1CN(C(=O)C2CC2)CCC1NCC1=NN=C(S(C)(=O)=O)S1,3.4385624,-4.2058973,-0.98666
270,CC(=O)NCC1=NC(CNC(=O)NCC2=CC=C(N(C)C(C)=O)C=C2)=CS1,4.0136137,-4.2653546,0.23974457
271,CN(CCCN(C)C(=O)C1=NN(C)C=N1)C(=O)CCC1CCC1,4.3487463,-3.7533782,0.37493518
272,CC1=CC=NC2=C1C(C)=C(C(=O)N1CC=C(N)N1)S2,4.0981197,-3.3150375,0.028089736
273,CCC1CCCCC1N(C)C1=NC2=C(C=C(F)C(F)=C2)S1,3.6886184,-4.049571,0.6377027
274,CC1=NC=CN1C1=CC=C(CN2C(C(C)NS(C)(=O)=O)=NN=C2N2CCNC(=O)CC2)C=C1F,4.5012484,-4.912435,0.4386209
275,NC1=NC(Cl)=C(Br)C(NCCN2CCN(C3=CC=CC=C3)CC2)=N1,4.510259,-4.3891764,-0.054113414
276,CCC(CO)N1C[C@@H](C(F)(F)F)[C@@H](C(F)(F)F)C1,3.47157,-3.6306503,-0.1872229
277,CC1=CC(F)=CC2=C1S(=O)(=O)N(CN1N=NC3=CC=CC=C31)C2=O,3.7819023,-3.7741215,0.49383506
278,CC(NCCN1CCC2=CC=CC=C21)C1=CSN=N1,4.103184,-4.6208944,0.9355625
279,CC1=NC2=CC(NC(=O)C3=CN4C=C(Cl)C=C(Cl)C4=N3)=CC=C2S1,3.8971167,-3.3513584,-0.68612045
280,CC(NS(C)(=O)=O)C1=NN=C(N(C)CC2=CC=C(Cl)S2)N1CC1CCCN2C=CN=C12,4.3796864,-5.007038,0.2093191
281,CCCN(C(=O)OC(C)(C)C)C(C)C(=O)N(C)CCCN(C)CC1=CC=CO1,4.3887415,-5.034004,0.45424232
282,CCSC1=CC=CC=C1CCNC1=NC(C2CC2)=NC2=C1CCC2,4.2529306,-4.2492123,0.5408123
283,CN(C)C1=CC=CC=C1CNC1(C2CCC2)CCC1,3.9337249,-4.9377623,1.1773357
284,CC(C)CN1CCC(CNC(=O)NCCN2CCOCC2C)C1,4.6780853,-5.4423714,0.10260219
285,O=C(OC1=CN(CC2=CC=C(F)C=C2)N=C1)C1=C(C2CC2)SC(Br)=N1,3.8478467,-3.7778378,-0.45537332
286,O=C(CCC1=NN=C(C2CC2)N1C1=CC=CC=C1)N(CC1=NC=C[NH]1)C1=CC(Cl)=CC=C1,4.5643497,-4.4832315,0.52834713
287,COCCC1CN(C(=O)C2=C(C)N(C3CCNC3)N=N2)CCO1,4.221534,-3.7352676,0.35444432
288,O=C(CN1C=C(C(=O)NC2(CC3=CC=C(F)C=C3)CCOCC2)C=N1)NC1CCCCC1,4.266372,-4.713321,1.4406404
289,O=C(COC(C1=CC=CC=C1)C1=CC=CC=C1)OCCN1C=CC=CC1=O,4.2978873,-5.41103,0.72879964
290,COC1=COC(C(=O)NC2(CNC(=O)C3=CC(Cl)=C[NH]3)CCCC2)=CC1=O,4.0135145,-4.7124114,1.324732
291,CC(C(=O)N1CCCCCC1)N1CC(CNC(=O)C2CCC(C)(C)C2)C1,4.418704,-5.091791,0.56033754
292,CCOC(=O)C1=C(NC(=O)C2=CC(C)=C(C#N)C=N2)C2=CC=CC=C2[NH]1,4.2119417,-4.264429,0.742984
293,CC1=CC=C2CC(C)C(NC3=CC=CC(C4=NN=C5CCCN54)=C3)C2=C1,4.4579697,-4.661952,0.67353934
294,CCCCN([C@@H]1CCCC[C@H]1OC)S(=O)(=O)C1=CC(C2=CC=CC=C2)=NN1C,4.309999,-4.6156793,1.2044336
295,CC1=NN(C2=CC=CC=N2)C(C)=C1CC(=O)OC(C)C1=NC(C2CC2)=CS1,4.5186777,-3.752714,0.7207757
296,CC(C)(C)N1C=C(CNC(=O)C2=C(NC(=O)C3=CC=CO3)SC=C2)C(=O)[NH]C1=O,4.471018,-4.744652,0.16297075
297,CC1=NOC=C1CN(C)CC1CCN(C(=O)C2=CC=CC(OC(C)C)=N2)CC1,4.3651347,-4.7958384,0.017431643
298,CC1CCC2=C(C1)SC(C(C)NC(=O)C1=C3OCOC3=CC=C1F)=N2,4.072742,-4.233795,-0.30090022
299,CC1CCN(S(=O)(=O)NC2=CC=CC=C2NCCC(N)=O)CC1,3.5816045,-4.9635,0.23677863
300,CC(N(C)C(=O)NC1CCCC=C1Br)C1(S(C)(=O)=O)CC1,4.1830535,-5.4039674,0.3919488
301,CC1=NC2=CC(C(=O)NC3COC4=CC(F)=CC=C4C3)=CC=C2C(=O)[NH]1,4.072083,-3.5976517,-0.03709441
302,CN(CC1=CC=C(Br)O1)CC1CCCCN(C)C1=O,3.8952086,-4.348482,0.16075389
303,O=C(NC1CC2CCC1CC2)N1CCC(Cl)=C(Cl)C1,3.3374023,-3.9981983,-0.5519857
304,COC1=CC(Cl)=CC(C(=O)N2C[C@@H]3CN(C(C)C4=CSN=N4)C[C@@H]3C2)=C1,4.348565,-4.9656167,0.24930617
305,CCCNS(=O)(=O)NCC1=CC=C(Br)C(F)=C1,3.2491944,-3.8836453,0.4447424
306,CCOC(=O)CN(CC(C)C)C(=O)C1=CC(=O)C(OCC2=CC=C(F)C=C2)=CO1,4.136919,-4.702772,0.38631213
307,CCCCC(CN)NC(=O)NC(C)C(=O)NCCF,3.689084,-4.355379,0.4568006
308,CC1=NC(C(C)C)=CC=C1COC(=O)CCC(=O)C1=CC=C(Cl)S1,4.302452,-4.0506496,0.24878323
309,COC1=CC(OC)=C(CN2CCN3C=CC=C3C2)C(OC)=C1,3.8275251,-4.2713633,-0.015097011
310,CC1CC(NC(=O)C2=C(C3CC3)N=CO2)CCN1CCNC(=O)C1CC1,4.0010886,-4.807923,-0.10852381
311,COC1=CC2=C(C(OC)=C1)N(S(=O)(=O)C1=CC=C3C=CC=CC3=C1F)CCC2,4.2603045,-4.7313786,1.1627263
312,O=C(NC1=NC(OCC(F)F)=CC=C1)C1=CC2=C(N=C(N3CCCC3)S2)S1,4.320856,-4.6573486,0.5456639
313,CC1=CC2=CC=CC=C2C(NCC2(C#N)CC2)=N1,3.8707342,-4.11899,0.80439425
314,C[C@H](CNC(=O)C1=CC=C(OCCN(C)C)C=C1)NC(=O)OC(C)(C)C,4.3830137,-5.0223093,0.22739556
315,N#CC1(CNC(=O)N2CC(OC3=CC=CC=C3C(F)(F)F)C2)CCOCC1,3.9691515,-5.413637,0.8155823
316,C[C@H]1C[C@H](NC(=O)NC(CS(=O)(=O)N(C)C)C(F)(F)F)C2=C(SC=C2)S1(=O)=O,3.9060354,-4.4801607,0.27512124
317,COC(=O)C1CCC(OC(=O)CCOC2CCOCC2)C1,3.8167033,-4.6798844,0.3857189
318,CC1=CC=CC(C)=C1CNC(=O)C1(C)CCCC1,4.294058,-4.5805483,0.5134176
319,CC1=CC(CCC(=O)N2CC(N3CCN(C(=O)C4=CC=NC=C4C)CC3)C2)=NO1,4.351811,-4.7448473,0.2843515
320,CC1=CC=CC2=C1SC(C(=O)NC(CNC1=NC=C(F)C=N1)C(C)(C)C)=C2,4.2585144,-4.7397876,0.007289503
321,C(=C1CCSCC1)C1=NN=C(C2=CC3=C(CCC3)S2)O1,4.124852,-3.8246512,0.40112075
322,CC1CC1C1=CC=C(CN2CCOC3(C2)CN(C(=O)OC(C)(C)C)C3)O1,3.9885857,-5.16934,0.39442185
323,O=C(N[C@@H]1CN(C(=O)C2COC3=CC=C(Cl)C=C32)C[C@@H]1O)C1CC2(CCC2)C1,4.101908,-5.3267136,1.0427923
324,CCN(CC(=O)NC1=CC=CC(N2C=C(C(=O)OC)N=N2)=C1)CC1=CC=CC=C1Cl,4.240928,-5.011261,0.50592697
325,CC(C)N1CCC(O)(CNCC2=CC=C(OCC3=CC=CC=C3F)C=C2)CC1,4.7800946,-5.7521744,1.1280031
326,N#CC1=C(C2=NN=C(N3CCC(OC4=CC=CC=C4F)C3)N2CC2CC2)C=N[NH]1,3.8555317,-4.3754735,0.038706634
327,CC1=CC=C(C(NC(=O)COC(=O)C2=C(Br)N=NN2C)C2CC2)C=C1,4.4802265,-3.7990541,-0.30786294
328,COC1CC(NC(=O)CCOC2=C(Cl)C=CC=C2F)C12CCC2,4.0093384,-5.098717,0.3939366
329,CCOC(=O)N1CCC(S(=O)(=O)N[C@@H]2CC3=CC=CC=C3[C@@H]2OC)CC1,3.6509945,-5.2156706,0.74193084
330,CC(C)CNC(=O)C1(NS(=O)(=O)CC2(C#N)CC2)CCCC1,4.6183834,-5.0493603,0.3688606
331,COC1=CC2=C(C=C1OC)C(NC(=O)[C@@H]1N[C@@H]3CC[C@H]1C3)CCCC2,4.597262,-4.352127,0.4821547
332,O=C(NC1=CC=C(CCN2CCSCC2)C=C1)N1C[C@@H]2C[C@H]1CO2,4.3300257,-4.2755537,0.011143532
333,CC(NS(=O)(=O)C1=C(Br)OC(C(=O)O)=C1)C(C)(C)CN(C)C,4.474815,-4.0752745,0.23951474
334,CC1=NC2=C(C(=O)N3C[C@@H]4CN(CCC5=C(C)N=CS5)C[C@@H]4C3)C=CC=C2[NH]1,4.372607,-4.385706,0.41680875
335,COC(=O)C1(N(C(=O)CCC2CCC3=CC=CC=C32)C2CC2)CCC1,3.8653436,-5.015462,1.1437976
336,CCC1=CC(N2CC[C@H](NC(=O)[C@H](C)NC(=O)C3=CC=CO3)C2)=NC(C)=N1,4.4188943,-4.625506,0.13134763
337,COC1=CC=CC=C1N(CCC(N)=O)C(=O)CSCC1CCNCC1,4.0533032,-3.8133543,0.6588915
338,O=S(=O)(NCCC1=CC=C(C(F)(F)F)C=N1)C1=CC=C(OCC(F)F)C=C1,3.7730982,-5.2303987,0.85836494
339,CCCS(=O)(=O)N1CCCCC1C(=O)NCC1=CC2=C(O1)C(C)=CC(Br)=C2,3.89359,-4.8600826,1.2371762
340,CCC(C)C1=CC=C(C(=O)CN2N=C(Br)N=C2Br)C=C1,3.6236577,-3.4750168,0.23958461
341,CC(=O)NC(C)C(=O)N1CCC(CCN(C)CC2=CC=C(F)C=C2Cl)CC1,4.479027,-4.114437,-0.35646993
342,CC1=CC=C(NC(CNC(=O)CCC2=CN=CN2C)C2CC2)N=N1,3.954834,-4.3989673,0.24905437
343,CC1=CC(OC2=CC=CC=C2)=CC=C1NC(=O)CN1N=NC2=C1CCCC2,4.283266,-4.577992,0.29556626
344,CC1=CC=C(S(N)(=O)=O)C(N2CCC(C)(C)S(=O)(=O)CC2)=C1F,4.1021566,-4.0051966,-0.23827964
345,CC1=C(CNC2=NN=C(C(F)F)[NH]2)N2C=CC=CC2=N1,4.088859,-3.6416616,0.19160971
346,COC1=C(C(=O)N2CCC(C)(CNC(=O)CC3=CN=CC=C3C)C2)C(C)=NN1C,4.5630555,-4.4238253,0.47540814
347,CCS(=O)(=O)N1CCN(C(=O)C2=C(F)C=CC=C2N2C=CC=N2)[C@H](C)C1,4.2171717,-4.383103,1.1283526
348,CC1=CC=CC(C(=O)N2CCCC2)=C1NC(=O)CC1CC(OC(C)(C)C)C12CCC2,4.282188,-4.7456408,0.3688952
349,CC(C)(CNS(=O)(=O)C1=CN2CCCCC2=N1)C1=CC=C2OCCOC2=C1,4.3249207,-4.9428654,1.3959575
350,CC(C)C1=C[NH]N=C1NC(=O)C1CCN(C2=CC=CC=C2)C1,4.419471,-4.9242964,0.4999688
351,CC(C)C1=CC=C2CCC(NC3=NC(NC4=CC=CC=C4)=NC(N)=N3)C2=C1,4.504834,-5.068396,0.935816
352,C[C@H]1CC(N(C)CC2OCCC3=C2C=CS3)C2=C(S1)SC=C2,4.1506696,-4.762653,1.1432326
353,CN1CCN2C(CN(C)C(=O)C3CS(=O)(=O)CC3C(F)(F)F)=NN=C2C1=O,3.9985194,-4.0831356,0.2663692
354,CN(C(=O)COCC1CC1)C1=CC=CC(F)=C1,4.0540404,-3.7740867,0.007132072
355,O=C1[NH]C2=CC=C(S(=O)(=O)N3CC=C(C4=CC=CC5=CC=CC=C45)C3)C=C2S1,3.7324114,-5.0038137,0.8034647
356,CC(NC(C)C1=CC=CC(N2C=CN=C2)=C1)C(=O)N(C)CCOC1=CC=C(Cl)C=C1,4.9473352,-5.6442947,1.2418518
357,CN(CCNC(=O)C1=N[NH]C(=O)C=C1)C(=O)C1=NN(C(C)(C)C)C=N1,4.4462447,-4.4450517,0.2756406
358,O=C1NCC2=C1C=CC=C2NC(=O)C1=NN(CC(F)(F)F)C=C1Br,3.9735403,-4.452224,0.28165928
359,CC1=CC=C(CC(NC(=O)C2CCCC3=C2N=C(C)S3)C2=CC=CC=N2)C=C1,4.6366224,-4.6172695,0.6270874
360,CCCC(C)(NCC1=CC=C(N2C=CN=C2)C=C1)C(=O)O,4.121199,-4.6051097,1.0146914
361,O=S(=O)(NCC1=CC=CC=C1C1=CC=NC=C1)C1=CC=C(Br)O1,3.599195,-4.3879604,1.2584295
362,CCCC1=NOC(COC(=O)C23CCC(C(=O)OC)(CC2)C3)=N1,3.5341156,-4.567767,0.76083136
363,CCCOC1(C2=NOC(CCCC3=CC=C4NC(=O)CC4=C3)=N2)CCCCC1,4.1379166,-4.6947904,1.2436495
364,O=C1N=C(SC2=N[NH]C(C3CC3)=N2)C=C(Cl)[NH]1,3.7225494,-2.8302252,-0.77042073
365,O=C1[NH]N=CC(NCCN2CCC3(CCCCC3)CC2)=C1Cl,4.3612285,-4.5002155,0.57580984
366,O=C(N[C@@H]1CN(C(=O)C2(CF)CCC2)C[C@H]1O)C1=CSC(C(F)(F)F)=C1,4.0942936,-5.0724134,0.8118217
367,O=C(OCC1=C(Cl)SC(Cl)=C1)C12CCCN1CCC2,3.7570038,-4.569536,1.0139518
368,CS(=O)(=O)C1=CC=C(SC2=NC=C(C3=CC=C(Cl)C=C3)[NH]2)C(S(C)(=O)=O)=C1,3.8490272,-4.4757366,-0.14527142
369,OCC1(F)CCN(C2=NC=NC=C2Cl)C1,3.4804268,-3.9839694,0.54491436
370,CCN(CC)CCOC1=CC=C(C2=NOC(CC(C)(C)C#N)=N2)C=C1OC,3.863892,-4.8020415,0.003365372
371,O=C(C[C@@H]1CCC[C@H]1O)N1CC(OCC(F)F)C1,4.1035714,-4.4742947,-0.007587317
372,O=C(CCC1=NN=C[NH]1)NC1CCCN(C(=O)CC2=CC=C(Cl)S2)CC1,4.0344296,-4.4618287,0.3688548
373,CC(C)CC1=CC(CNCC(O)C2=CSC=C2)=NO1,4.256874,-5.239309,0.41778737
374,COC1=CC=C(C(C)COC(=O)C(C)C2=CC=CO2)C=C1,4.191725,-4.7010403,0.5869672
375,CC1=NN=C2C(N3CCN(C)C(C4=NC=C[NH]4)C3)=NC=CN12,4.3195043,-3.9427826,0.5754491
376,O=C1[NH]C(CN2CCCC2CC2CC3CCC2C3)=NC2=CC(C(F)(F)F)=CC=C12,4.094513,-5.182712,0.22243166
377,CC1=CC=CC(N2C=C(CNC3=CC=C(CCN4CCSCC4)C=C3)C(C)=N2)=C1,4.47147,-5.069726,0.69674534
378,CNS(=O)(=O)CCN(C)C(=O)C1=C(NC(=O)C2=CC=C(Br)C=C2)C=CS1,3.853994,-4.6129622,1.012534
379,CC(O)(CSC1=CC=CC(F)=C1)C(=O)NCC1=CSC(C2=CC3=CC=CC=C3O2)=N1,4.4314194,-5.401209,0.77654606
380,NC1=NC(N)=C2N=CN(C3CN(C(=O)CC4CC5CCC4O5)C3)C2=N1,4.0986814,-3.595485,0.28897744
381,NC(=O)C(NC(=O)NC1=CC=C(OC2=CC=CC(F)=C2F)N=C1)C1=CC=C(Cl)C=C1,4.3368797,-4.5637608,0.02376977
382,CN1CCC(=O)N(CC2=CC=C(C3=CC=CC=N3)N=C2)C1=O,3.9523141,-4.0219045,0.4710899
383,CC1=CC=NC(OC2=CC=C(C(=O)NC3=CC4=C(CCCC4)[NH]C3=O)C=C2)=C1,4.6283035,-4.580593,0.38544
384,CCCCC(C)(F)C(=O)N1C[C@H]2[C@H](NC(=O)C3=CN(C4=CC=CC=C4)N=N3)[C@H]2C1,4.667613,-5.246166,0.84814966
385,COC1=CC(C)=NC(C)=C1NS(=O)(=O)[C@H]1CCC[C@H]1OC,4.1344967,-4.235521,0.6548229
386,OCC(CC1CC1)NC1C2CC3CC(C2)CC1C3,3.2482996,-4.5883455,-0.5283302
387,COCCC1(CNC2CSC2(C)C)CCCCC1,3.4203055,-4.8161054,0.33775833
388,CC1=CC(=O)OC(C)=C1C(=O)N[C@H]1C[C@@H](NC(=O)CN2C=CN=C2C(C)C)C1,4.998009,-4.382904,0.044294987
389,CC1(OCC(=O)N2CCNC(=O)C2)CCOCC1,3.7796938,-4.647325,0.24900246
390,CC1=C(S(=O)(=O)NC2CCOC2(C)C)SC=C1,3.5532365,-4.474577,0.25509384
391,CC(CC1=CN=CC2=CC=CC=C12)C(=O)NC1=CC=C2OCC(=O)NC2=N1,4.0905633,-4.631911,0.4943308
392,CCCN1C=C(C(=O)NCC2(NC(=O)CCC3CCC(C)O3)CCC2)N=N1,4.165572,-4.696105,1.1778214
393,CC1=CC(S(N)(=O)=O)=CC(C(=O)NC2=CC=CC3=C2CN(C)C3=O)=C1C,4.248995,-4.5333834,0.44509652
394,COCC1=CC=CC(C2=NOC(CC3=NN(C)C=C3)=N2)=C1,3.9072995,-4.2212667,0.24157318
395,CCCCN1C(SCC2=CC(Cl)=CC=C2OCC2CC2)=N[NH]C1=O,4.2087817,-3.7661242,-0.08722328
396,CNS(=O)(=O)C1=CC=C(N(C)CC2CC(F)(F)C2)N=C1,3.414826,-4.6151133,0.24426398
397,CC(=O)NCC1(NC(=O)C2=CC=CN(CC(C)C)C2=O)CCCCC1C,4.415715,-4.538974,1.4226664
398,O=C1CCCCC(C(=O)N2CCCS2(=O)=O)N1,3.4266872,-4.0896864,0.6443483
399,CC1=CC=C(NCC2CC3(CCN(C(=O)C4(NC(N)=O)CC4)CC3)CO2)N=N1,3.758185,-4.8903155,1.144435
400,O=C(N1CC(F)(C2CC2)C1)N(C1=CC=CC=C1)C1=CC=CC=C1,3.7879634,-4.6978855,0.2833622
401,CN(CCN1C=CC=N1)C(=O)C1=CC=C(C(F)(F)F)O1,3.4646173,-4.570379,0.5679029
402,O=C(NC1CC2CCC(C1)N2CC1=NON=C1)C1=C[NH]N=C1C1=CC=CC=N1,4.140704,-4.468174,0.45186105
403,CC1(CSC2=CC(C(N)=O)=NC(Cl)=N2)CCCCC1,4.1481295,-4.120525,-0.034360107
404,CC1=NN(CCO)C=C1CNC(C)C1=NC(C2=CC=CC=C2)=CS1,4.225344,-4.478928,0.58765996
405,O=C(NC1CCC2=NC=NN2C1)C1=NN2C=C(Br)C=NC2=N1,3.8418348,-4.0247393,-0.55402786
