,SMILES,esol,logD,bace
201,CCCOC(=O)[C@@H](NC(=O)C1=COC(=O)C2=CC=CC=C12)C(C)C,-4.1818123,-0.23881921,4.0388684
202,COC1=CC(CO)=CC=C1C1=CC=CC2=C1NCC2,-3.7493622,-0.07655697,4.276904
203,CCC(C)C1=CC=C(C(=O)N2C[C@@H]3C[C@H]2CN3CC2=CN=C(C)S2)C=C1,-4.9348817,1.2543058,4.0227747
204,CC1CN(C2CC2)CC1NC(=O)C(C)(C)OC1=CC=C(Cl)C=C1,-4.728751,1.2492895,4.0469675
205,CCN(CC)C(=O)N1CCC(C(=O)N2CCCC2C(F)(F)F)CC1,-4.50463,1.0108817,3.785253
206,CCOC1=CC=C(OC(C)(C)C(=O)NS(=O)(=O)C2CCC2)C=C1,-4.413513,0.7381042,3.9623623
207,CCN(C(=O)NC1=C[NH]N=C1C1=NC=CS1)C(C)C1=CC2=CC=CC=C2O1,-4.3004394,0.5389807,4.791861
208,O=C(OCC1CCCS1)C1=CC=CC=C1C(=O)C1=CC=C(Br)C=C1,-4.3743725,-0.16692469,4.8665485
209,CC1=C(Br)SC(C(=O)NC2=CC=C(C(=O)N(C)C)N=C2)=N1,-4.431432,1.1365054,3.5205688
210,O=C1NCC2=CC(C(=O)N3CCC4=C(C=C(Br)S4)C3)=CC=C12,-4.72443,0.6828669,3.2304263
211,CCN(CC1=CC=CC=C1)C(=O)CNC1=NC=CC(N2CC3=CC=CC=C3C2)=N1,-4.7952394,0.49379203,4.9634047
212,CC1CC(C(=O)N2C[C@H]3[C@H](NC(=O)C4=NN(C)C=N4)[C@H]3C2)C1,-4.9027348,0.47564366,3.479085
213,CSCC(C)(C)C(=O)OCC(=O)N1CCCC1(C)C,-3.6367712,0.0680198,3.2694206
214,O=C1CCN(CCN2C=CC=N2)C(=O)N1CC1CCC2(CCCCC2)O1,-4.3322744,0.6393766,4.4898086
215,O=C(O)CC(F)(F)CNS(=O)(=O)CC1=CC=CC(F)=C1F,-3.5441809,1.17382,3.840524
216,COC1=CC=CC(SC2=CC=C(NC(=O)C3CCN(S(=O)(=O)C4=CC=CN=C4)CC3)N=C2)=C1,-5.0207224,1.2824696,4.819666
217,CC1=CC=C(O)C(CNC(C)C2=NN=NN2C)=N1,-4.0088587,0.7040583,3.702883
218,O=C(NC1(C(F)F)CCCC1)C1=CC(C(F)(F)F)=CC=N1,-3.8044984,0.37183952,3.663136
219,CCCC(CCO)CNC(=O)C12CC(C(=O)OC)(C1)C2,-4.5101366,0.63590556,3.623693
220,COC(=O)C12CC(C3=NC(C4=CN(C)N=N4)=NO3)(C1)C2,-4.377312,0.48930347,3.2216659
221,O=C(CC1=CSC(C2=CC(Br)=CC=C2)=N1)N(CCN1C=CN=C1)C1CCSCC1,-5.142286,-0.7054481,4.7691483
222,CC1=CC=CN=C1N(C)S(=O)(=O)C1=CC2=C(C=CC=C2Br)S1,-3.922385,0.686935,4.026659
223,CC(CNC1CCC(C(F)(F)C(=O)O)C1)C1=CC=C(S(C)(=O)=O)C=C1,-4.64365,1.6849746,4.0005283
224,CCS(=O)C1CCCC(NC(=O)C2(N3C=NC=N3)CC2)C1,-4.3468227,0.2788497,3.8495562
225,BrC1=C(CN2C3CCC2CC3)OC=C1,-3.6748273,0.20851281,3.31187
226,COCC(C)N1CCC2(CC1)CC2NC(=O)CC1CCOCC1,-5.004552,-0.051963683,4.0565677
227,O=C(NC1=CC=CC=C1CN1C=NC=N1)N1CC2COC(C2)C1,-4.5463877,0.4515483,4.265223
228,CC1=NN=NN1C(CC1=CC=CC(F)=C1)C(=O)NC1=CN=C2CCN(C(=O)OC(C)(C)C)CC2=C1,-5.1060643,1.3045363,5.2677884
229,CC1CC(C)(C)CCC1NC(=O)NC1=CC(C2CCOCC2)=NN1C,-4.721339,-0.2914368,3.912999
230,CC1CCC2=C(C1)SC=C2C(=O)OC1CCOC(C2CCOC2)C1,-4.807167,-0.66727966,3.8353674
231,CC1=CN=C2C=CC=CC2=C1C(=O)NC1=CC=CC(C2=NC=CS2)=C1,-4.5313196,0.19318283,4.560615
232,COC(=O)C1=NC=CC=C1S(=O)(=O)N[C@@H]1CC[C@H](CC#N)C1,-4.0176377,1.4606328,4.140274
233,COC1=CC=CC=C1C(CNCC(OC)C1CCCCC1)OC(C)C,-4.4203653,-0.1965662,4.2377453
234,CC1(C)C2=CC=CC=C2CCN1S(=O)(=O)CCCC1CCOCC1,-4.195177,0.20069304,4.296584
235,CCCSC1=CC=CC(C2=NN=C(C3CCOC3)O2)=C1,-4.638194,-1.0947171,4.083332
236,COC1=CC=C2OC(C(C)NC(=O)C3=C(OC)C=CC4=CC=CN=C34)=C(C)C2=C1,-4.6337757,0.02631298,4.450577
237,O=C(CC(C1CC1)C1CC1)NCC1CN(C(=O)C23CCC(CC2)CC3)C1,-5.355398,1.3175737,4.1502295
238,CCN(C(C)=O)C1=CC=C(NCC2=CC=C(C3=CC=CC(F)=C3F)O2)C=N1,-4.74443,0.58737504,4.650434
239,O=C(CNC(=O)C1=CC2=CC(Br)=CC(Br)=C2O1)C1=CC(F)=CC=C1,-4.777079,-0.041323688,4.2818713
240,CC1=CC2=C(C(=O)NC3CC(N(C)C(=O)C4=NN5CCOC5=C4)C3)C=NN2C=C1,-4.834525,0.54797924,4.4819775
241,CCC1=CC=C(C2=NC(CC(=O)N3CC45CCCCC4(CN(C)C5)C3)=CS2)C=C1,-5.0304823,0.89651126,4.633754
242,O=C(CSC1=CC=NC=C1)OC1(C2=C(Cl)C=CC=C2F)CC1,-4.2188473,0.5705921,3.8690915
243,CC1=CN=C(C(C)OC(=O)CCOC2=CC=CC=C2Br)O1,-4.3596497,-0.035575684,4.00972
244,N#CC1=CC=C(CNC(=O)CNC(C2=CC=C3OCCOC3=C2)C2=CC=CC=C2Cl)C=C1,-5.1814957,0.31276044,4.975354
245,CCCN(CCNC(=O)CC1=CN(CC)N=C1)C1=CC(F)=NC=N1,-5.0029683,-0.07456484,4.4382405
246,CC1(C)CN(CC2=NN=C3C(=O)[NH]C=CN23)C1C1CCCO1,-3.9296017,-0.23215163,4.037686
247,CC1(N)CCCCC1C(=O)NC1=CC=C(OC2=CC=CC=N2)C=C1,-3.7265277,-0.5174782,4.236739
248,COC1=CC(C(=O)N(C)CC(O)CNC2=NC(C3CCCC3)=NS2)=NN1C,-5.201502,0.12393216,4.3030653
249,O=C(C1=CC=C2N=CSC2=C1)N1CC2(CCN(C(=O)C3=N[NH]C(=O)C=C3)C2)C1,-4.7378006,0.877063,4.383541
250,CCCN(C(=O)C1=C[NH]C(C)=CC1=O)C1CCN(CCC2=CC=CC=C2F)CC1,-5.179957,0.12645343,4.8315153
251,COCC1=CC(Cl)=CC(S(=O)(=O)N2CCC(C)(CN3CCN(C)CC3)CC2)=C1,-4.7246337,1.0090835,4.4345846
252,COC1=CC=CC=C1CN(CCO)C(=O)CC1CC(OC(C)(C)C)C1(C)C,-4.5826683,0.652561,4.3847027
253,COC1=CC=C(C(CO)N(C)C(=O)CC2=CC=CC=C2COC(C)C)C=C1,-4.5061803,0.6187304,4.398674
254,COCC1(C(=O)N2CCSC3=NC=CC=C32)CCCO1,-4.097932,0.62183744,3.94534
255,COC1=CC=C(C2CCCN(C(=O)C3CCOC(=O)N3)C2)C=C1,-4.4135346,-0.24031952,4.3991632
256,CC1=CN=C2C(=C1)C=NN2CC(=O)NCC1=CN=CC=C1C(C)(C)C,-4.395643,0.74284023,4.307465
257,CC1=CC(C(=O)NC(C)(C)C2=CC=CS2)=NN1C1=CC=C(Cl)C=C1,-4.553797,1.1356971,4.3519216
258,FCC1(NCC2=CC=CC=C2OCC2=CC=C(F)C=C2)CCOCC1,-4.3786516,0.5749896,4.591639
259,CO[C@@H]1CN(C(=O)NC2=CC(C)=NS2)C[C@H]1O,-4.1959577,-0.34228075,3.4668157
260,CCCC1=CC=C(C(=O)N(C)C2CCN(C(=O)[C@H](NC(C)=O)C(C)C)C2)S1,-4.6957817,0.17451885,4.083125
261,COC(=O)C1(OC(=O)CC(C)N2C=CN=C2)CC1,-3.9520693,1.3486227,3.7505941
262,CC(C)C1=NN(C2=NC=CC=N2)C(NC(=O)C2(SC3=CC=CC=C3)CC2)=C1,-4.5041394,0.5541484,4.6538353
263,N#CC1=CC(C(=O)NC2(CO)C3CC4CC(C3)CC2C4)=CC(O)=C1,-4.6298475,0.36433896,4.205076
264,O=C(NC1=CC=C(OC(F)(F)F)C=C1Br)N1C[C@@H]2C[C@H]1CO2,-5.031506,1.2856036,3.4647765
265,CC(=O)N[C@@H]1CN(C(=O)C2=CN3C=CC(C)=CC3=N2)C[C@H]1C1=CC=CC=C1F,-5.09286,0.1521816,4.4411335
266,COC1=CC=C(C2=CSC(CNC(=O)CC3(O)CCCNC3)=C2)C=C1,-4.5813303,0.26529035,4.056683
267,CCC1=C(C(=O)NC2=CC(C)=NS2)C=C(C)O1,-4.1374454,0.06498299,3.542437
268,CN1C=C(Cl)C(CNC(=O)C2=CC=C(NC(=O)C3=CC=C(Cl)C(Cl)=C3)C=C2O)=N1,-5.562543,0.63955444,3.679491
269,CC1CN(C(=O)C2CC2)CCC1NCC1=NN=C(S(C)(=O)=O)S1,-4.4633336,1.2613279,3.6513112
270,CC(=O)NCC1=NC(CNC(=O)NCC2=CC=C(N(C)C(C)=O)C=C2)=CS1,-4.733079,0.9884446,4.3916683
271,CN(CCCN(C)C(=O)C1=NN(C)C=N1)C(=O)CCC1CCC1,-4.792618,-0.017592039,4.5176578
272,CC1=CC=NC2=C1C(C)=C(C(=O)N1CC=C(N)N1)S2,-3.8650532,0.17086127,3.7957475
273,CCC1CCCCC1N(C)C1=NC2=C(C=C(F)C(F)=C2)S1,-4.543906,-0.3409746,3.787594
274,CC1=NC=CN1C1=CC=C(CN2C(C(C)NS(C)(=O)=O)=NN=C2N2CCNC(=O)CC2)C=C1F,-4.733862,1.6444278,4.5335264
275,NC1=NC(Cl)=C(Br)C(NCCN2CCN(C3=CC=CC=C3)CC2)=N1,-4.750552,0.077360906,4.767521
276,CCC(CO)N1C[C@@H](C(F)(F)F)[C@@H](C(F)(F)F)C1,-4.6095695,1.690688,3.0900784
277,CC1=CC(F)=CC2=C1S(=O)(=O)N(CN1N=NC3=CC=CC=C31)C2=O,-4.3046737,1.5220307,3.764153
278,CC(NCCN1CCC2=CC=CC=C21)C1=CSN=N1,-4.357431,-0.30447134,4.2302628
279,CC1=NC2=CC(NC(=O)C3=CN4C=C(Cl)C=C(Cl)C4=N3)=CC=C2S1,-5.099966,0.44382855,3.2514708
280,CC(NS(C)(=O)=O)C1=NN=C(N(C)CC2=CC=C(Cl)S2)N1CC1CCCN2C=CN=C12,-4.4807477,1.1564978,4.3936777
281,CCCN(C(=O)OC(C)(C)C)C(C)C(=O)N(C)CCCN(C)CC1=CC=CO1,-4.5551944,0.6453709,4.6949015
282,CCSC1=CC=CC=C1CCNC1=NC(C2CC2)=NC2=C1CCC2,-4.4557133,-0.7972857,4.4193115
283,CN(C)C1=CC=CC=C1CNC1(C2CCC2)CCC1,-3.5508087,-0.6675623,4.435881
284,CC(C)CN1CCC(CNC(=O)NCCN2CCOCC2C)C1,-4.530615,-0.22956666,4.098791
285,O=C(OC1=CN(CC2=CC=C(F)C=C2)N=C1)C1=C(C2CC2)SC(Br)=N1,-4.935136,0.55273,4.136942
286,O=C(CCC1=NN=C(C2CC2)N1C1=CC=CC=C1)N(CC1=NC=C[NH]1)C1=CC(Cl)=CC=C1,-4.922018,0.42595747,5.171511
287,COCCC1CN(C(=O)C2=C(C)N(C3CCNC3)N=N2)CCO1,-4.233423,-0.06481507,4.068559
288,O=C(CN1C=C(C(=O)NC2(CC3=CC=C(F)C=C3)CCOCC2)C=N1)NC1CCCCC1,-5.4970446,0.76569486,4.668536
289,O=C(COC(C1=CC=CC=C1)C1=CC=CC=C1)OCCN1C=CC=CC1=O,-4.6391582,0.21243367,4.5495195
290,COC1=COC(C(=O)NC2(CNC(=O)C3=CC(Cl)=C[NH]3)CCCC2)=CC1=O,-4.9988976,1.0951061,4.017823
291,CC(C(=O)N1CCCCCC1)N1CC(CNC(=O)C2CCC(C)(C)C2)C1,-4.3875046,0.16333732,3.8270192
292,CCOC(=O)C1=C(NC(=O)C2=CC(C)=C(C#N)C=N2)C2=CC=CC=C2[NH]1,-4.5319386,0.51322556,4.294674
293,CC1=CC=C2CC(C)C(NC3=CC=CC(C4=NN=C5CCCN54)=C3)C2=C1,-4.6967864,-0.09419491,4.351858
294,CCCCN([C@@H]1CCCC[C@H]1OC)S(=O)(=O)C1=CC(C2=CC=CC=C2)=NN1C,-4.5485063,0.5306138,4.242812
295,CC1=NN(C2=CC=CC=N2)C(C)=C1CC(=O)OC(C)C1=NC(C2CC2)=CS1,-4.655683,-0.07915511,4.3477125
296,CC(C)(C)N1C=C(CNC(=O)C2=C(NC(=O)C3=CC=CO3)SC=C2)C(=O)[NH]C1=O,-4.466582,1.371889,4.3639007
297,CC1=NOC=C1CN(C)CC1CCN(C(=O)C2=CC=CC(OC(C)C)=N2)CC1,-4.947998,0.3608481,4.6137314
298,CC1CCC2=C(C1)SC(C(C)NC(=O)C1=C3OCOC3=CC=C1F)=N2,-4.7231627,0.49701354,3.9568923
299,CC1CCN(S(=O)(=O)NC2=CC=CC=C2NCCC(N)=O)CC1,-4.4823184,1.6166501,4.4524055
300,CC(N(C)C(=O)NC1CCCC=C1Br)C1(S(C)(=O)=O)CC1,-4.4563723,-0.14135891,3.1759696
301,CC1=NC2=CC(C(=O)NC3COC4=CC(F)=CC=C4C3)=CC=C2C(=O)[NH]1,-4.967632,0.6321085,4.0480795
302,CN(CC1=CC=C(Br)O1)CC1CCCCN(C)C1=O,-4.444241,-0.5772246,3.7408524
303,O=C(NC1CC2CCC1CC2)N1CCC(Cl)=C(Cl)C1,-4.797619,1.2059653,3.6324282
304,COC1=CC(Cl)=CC(C(=O)N2C[C@@H]3CN(C(C)C4=CSN=N4)C[C@@H]3C2)=C1,-4.465802,-0.25739786,4.3768406
305,CCCNS(=O)(=O)NCC1=CC=C(Br)C(F)=C1,-4.101124,0.45337078,3.7017424
306,CCOC(=O)CN(CC(C)C)C(=O)C1=CC(=O)C(OCC2=CC=C(F)C=C2)=CO1,-4.882591,0.40476945,4.476325
307,CCCCC(CN)NC(=O)NC(C)C(=O)NCCF,-4.3280153,-0.12768558,3.542632
308,CC1=NC(C(C)C)=CC=C1COC(=O)CCC(=O)C1=CC=C(Cl)S1,-4.871454,0.7529027,3.580328
309,COC1=CC(OC)=C(CN2CCN3C=CC=C3C2)C(OC)=C1,-4.407273,-0.3841958,4.0991364
310,CC1CC(NC(=O)C2=C(C3CC3)N=CO2)CCN1CCNC(=O)C1CC1,-4.6505938,-0.17169681,4.185143
311,COC1=CC2=C(C(OC)=C1)N(S(=O)(=O)C1=CC=C3C=CC=CC3=C1F)CCC2,-4.3638754,0.7252169,4.0938063
312,O=C(NC1=NC(OCC(F)F)=CC=C1)C1=CC2=C(N=C(N3CCCC3)S2)S1,-5.1732163,0.56970656,4.4099026
313,CC1=CC2=CC=CC=C2C(NCC2(C#N)CC2)=N1,-4.132415,0.95420533,3.7390146
314,C[C@H](CNC(=O)C1=CC=C(OCCN(C)C)C=C1)NC(=O)OC(C)(C)C,-4.5589504,0.7645728,4.438569
315,N#CC1(CNC(=O)N2CC(OC3=CC=CC=C3C(F)(F)F)C2)CCOCC1,-4.9594088,0.7407684,4.045318
316,C[C@H]1C[C@H](NC(=O)NC(CS(=O)(=O)N(C)C)C(F)(F)F)C2=C(SC=C2)S1(=O)=O,-4.42712,1.5084577,3.5708153
317,COC(=O)C1CCC(OC(=O)CCOC2CCOCC2)C1,-4.329606,-0.042669263,3.820797
318,CC1=CC=CC(C)=C1CNC(=O)C1(C)CCCC1,-4.09457,0.14265504,3.5906844
319,CC1=CC(CCC(=O)N2CC(N3CCN(C(=O)C4=CC=NC=C4C)CC3)C2)=NO1,-4.6096725,0.7904183,4.969952
320,CC1=CC=CC2=C1SC(C(=O)NC(CNC1=NC=C(F)C=N1)C(C)(C)C)=C2,-4.3895755,0.3578552,4.699889
321,C(=C1CCSCC1)C1=NN=C(C2=CC3=C(CCC3)S2)O1,-3.7990534,-1.1252809,3.7935607
322,CC1CC1C1=CC=C(CN2CCOC3(C2)CN(C(=O)OC(C)(C)C)C3)O1,-4.708886,1.158201,4.442465
323,O=C(N[C@@H]1CN(C(=O)C2COC3=CC=C(Cl)C=C32)C[C@@H]1O)C1CC2(CCC2)C1,-4.8608274,1.429841,4.025605
324,CCN(CC(=O)NC1=CC=CC(N2C=C(C(=O)OC)N=N2)=C1)CC1=CC=CC=C1Cl,-5.342383,0.6332987,4.732292
325,CC(C)N1CCC(O)(CNCC2=CC=C(OCC3=CC=CC=C3F)C=C2)CC1,-4.3852677,0.42310798,4.5670147
326,N#CC1=C(C2=NN=C(N3CCC(OC4=CC=CC=C4F)C3)N2CC2CC2)C=N[NH]1,-5.10242,0.18613353,4.5578117
327,CC1=CC=C(C(NC(=O)COC(=O)C2=C(Br)N=NN2C)C2CC2)C=C1,-4.52983,1.0113895,4.4231105
328,COC1CC(NC(=O)CCOC2=C(Cl)C=CC=C2F)C12CCC2,-4.3916945,-0.34362653,4.0846825
329,CCOC(=O)N1CCC(S(=O)(=O)N[C@@H]2CC3=CC=CC=C3[C@@H]2OC)CC1,-4.279454,1.4921588,4.471569
330,CC(C)CNC(=O)C1(NS(=O)(=O)CC2(C#N)CC2)CCCC1,-3.8034682,1.0339394,3.6935966
331,COC1=CC2=C(C=C1OC)C(NC(=O)[C@@H]1N[C@@H]3CC[C@H]1C3)CCCC2,-4.4826975,-0.2585875,3.8093112
332,O=C(NC1=CC=C(CCN2CCSCC2)C=C1)N1C[C@@H]2C[C@H]1CO2,-4.735059,-0.16981843,4.3507643
333,CC(NS(=O)(=O)C1=C(Br)OC(C(=O)O)=C1)C(C)(C)CN(C)C,-4.2251115,1.1115648,2.9733472
334,CC1=NC2=C(C(=O)N3C[C@@H]4CN(CCC5=C(C)N=CS5)C[C@@H]4C3)C=CC=C2[NH]1,-4.7954836,0.6105316,4.542201
335,COC(=O)C1(N(C(=O)CCC2CCC3=CC=CC=C32)C2CC2)CCC1,-4.7738266,0.8430603,4.4878173
336,CCC1=CC(N2CC[C@H](NC(=O)[C@H](C)NC(=O)C3=CC=CO3)C2)=NC(C)=N1,-4.780503,0.004753951,4.387181
337,COC1=CC=CC=C1N(CCC(N)=O)C(=O)CSCC1CCNCC1,-4.5342884,-0.052216735,4.609807
338,O=S(=O)(NCCC1=CC=C(C(F)(F)F)C=N1)C1=CC=C(OCC(F)F)C=C1,-4.5681047,1.6263394,4.4435434
339,CCCS(=O)(=O)N1CCCCC1C(=O)NCC1=CC2=C(O1)C(C)=CC(Br)=C2,-4.5551405,0.9093499,3.9956822
340,CCC(C)C1=CC=C(C(=O)CN2N=C(Br)N=C2Br)C=C1,-4.649412,0.6048573,3.6747
341,CC(=O)NC(C)C(=O)N1CCC(CCN(C)CC2=CC=C(F)C=C2Cl)CC1,-5.196061,0.67286325,4.5153146
342,CC1=CC=C(NC(CNC(=O)CCC2=CN=CN2C)C2CC2)N=N1,-4.5070305,0.4788961,4.511179
343,CC1=CC(OC2=CC=CC=C2)=CC=C1NC(=O)CN1N=NC2=C1CCCC2,-4.9997277,-0.53783756,4.6769404
344,CC1=CC=C(S(N)(=O)=O)C(N2CCC(C)(C)S(=O)(=O)CC2)=C1F,-4.2733445,0.92400146,3.1246243
345,CC1=C(CNC2=NN=C(C(F)F)[NH]2)N2C=CC=CC2=N1,-3.830527,0.53376526,4.0259585
346,COC1=C(C(=O)N2CCC(C)(CNC(=O)CC3=CN=CC=C3C)C2)C(C)=NN1C,-4.277608,1.0580354,4.5852647
347,CCS(=O)(=O)N1CCN(C(=O)C2=C(F)C=CC=C2N2C=CC=N2)[C@H](C)C1,-3.9865468,1.1373278,4.387004
348,CC1=CC=CC(C(=O)N2CCCC2)=C1NC(=O)CC1CC(OC(C)(C)C)C12CCC2,-4.6873193,0.16514376,4.793704
349,CC(C)(CNS(=O)(=O)C1=CN2CCCCC2=N1)C1=CC=C2OCCOC2=C1,-4.389611,0.74345434,4.0599556
350,CC(C)C1=C[NH]N=C1NC(=O)C1CCN(C2=CC=CC=C2)C1,-4.0737357,0.11782441,4.431214
351,CC(C)C1=CC=C2CCC(NC3=NC(NC4=CC=CC=C4)=NC(N)=N3)C2=C1,-4.8800154,0.021566693,4.411448
352,C[C@H]1CC(N(C)CC2OCCC3=C2C=CS3)C2=C(S1)SC=C2,-4.793001,-0.16634288,3.966107
353,CN1CCN2C(CN(C)C(=O)C3CS(=O)(=O)CC3C(F)(F)F)=NN=C2C1=O,-5.1638403,1.2514108,3.1694105
354,CN(C(=O)COCC1CC1)C1=CC=CC(F)=C1,-4.193533,-0.4272175,4.163605
355,O=C1[NH]C2=CC=C(S(=O)(=O)N3CC=C(C4=CC=CC5=CC=CC=C45)C3)C=C2S1,-4.659976,1.8904136,4.363614
356,CC(NC(C)C1=CC=CC(N2C=CN=C2)=C1)C(=O)N(C)CCOC1=CC=C(Cl)C=C1,-4.6638603,0.43236527,4.873124
357,CN(CCNC(=O)C1=N[NH]C(=O)C=C1)C(=O)C1=NN(C(C)(C)C)C=N1,-4.5738688,0.78233856,3.9467793
358,O=C1NCC2=C1C=CC=C2NC(=O)C1=NN(CC(F)(F)F)C=C1Br,-4.0948753,1.5098743,4.1124067
359,CC1=CC=C(CC(NC(=O)C2CCCC3=C2N=C(C)S3)C2=CC=CC=N2)C=C1,-4.701125,-0.07843258,4.658102
360,CCCC(C)(NCC1=CC=C(N2C=CN=C2)C=C1)C(=O)O,-3.5259469,0.27782845,4.215149
361,O=S(=O)(NCC1=CC=CC=C1C1=CC=NC=C1)C1=CC=C(Br)O1,-3.8801982,0.9671684,4.318243
362,CCCC1=NOC(COC(=O)C23CCC(C(=O)OC)(CC2)C3)=N1,-4.541128,0.7774102,3.5711546
363,CCCOC1(C2=NOC(CCCC3=CC=C4NC(=O)CC4=C3)=N2)CCCCC1,-5.15689,0.73579085,4.526142
364,O=C1N=C(SC2=N[NH]C(C3CC3)=N2)C=C(Cl)[NH]1,-4.3508782,0.045499835,2.913959
365,O=C1[NH]N=CC(NCCN2CCC3(CCCCC3)CC2)=C1Cl,-4.078553,0.62989295,4.2375994
366,O=C(N[C@@H]1CN(C(=O)C2(CF)CCC2)C[C@H]1O)C1=CSC(C(F)(F)F)=C1,-4.8587317,0.93589836,3.8122196
367,O=C(OCC1=C(Cl)SC(Cl)=C1)C12CCCN1CCC2,-4.2319684,0.08302865,3.7792025
368,CS(=O)(=O)C1=CC=C(SC2=NC=C(C3=CC=C(Cl)C=C3)[NH]2)C(S(C)(=O)=O)=C1,-4.7462993,1.3528166,4.251733
369,OCC1(F)CCN(C2=NC=NC=C2Cl)C1,-2.756336,0.5866369,3.638355
370,CCN(CC)CCOC1=CC=C(C2=NOC(CC(C)(C)C#N)=N2)C=C1OC,-5.179332,0.9693149,4.156035
371,O=C(C[C@@H]1CCC[C@H]1O)N1CC(OCC(F)F)C1,-4.2461014,0.06155825,3.8385699
372,O=C(CCC1=NN=C[NH]1)NC1CCCN(C(=O)CC2=CC=C(Cl)S2)CC1,-5.1686068,-0.07414129,4.6572742
373,CC(C)CC1=CC(CNCC(O)C2=CSC=C2)=NO1,-4.121499,-0.5648636,4.3852563
374,COC1=CC=C(C(C)COC(=O)C(C)C2=CC=CO2)C=C1,-4.018055,-0.17859134,4.1557593
375,CC1=NN=C2C(N3CCN(C)C(C4=NC=C[NH]4)C3)=NC=CN12,-4.247465,0.28512344,4.476918
376,O=C1[NH]C(CN2CCCC2CC2CC3CCC2C3)=NC2=CC(C(F)(F)F)=CC=C12,-5.3920355,1.1943218,4.2494683
377,CC1=CC=CC(N2C=C(CNC3=CC=C(CCN4CCSCC4)C=C3)C(C)=N2)=C1,-5.178004,-0.48028782,4.886018
378,CNS(=O)(=O)CCN(C)C(=O)C1=C(NC(=O)C2=CC=C(Br)C=C2)C=CS1,-4.444186,1.4502355,4.67039
379,CC(O)(CSC1=CC=CC(F)=C1)C(=O)NCC1=CSC(C2=CC3=CC=CC=C3O2)=N1,-5.03642,0.690174,4.6201577
380,NC1=NC(N)=C2N=CN(C3CN(C(=O)CC4CC5CCC4O5)C3)C2=N1,-5.2010584,1.0338217,3.617197
381,NC(=O)C(NC(=O)NC1=CC=C(OC2=CC=CC(F)=C2F)N=C1)C1=CC=C(Cl)C=C1,-5.1410637,0.20539626,4.7463436
382,CN1CCC(=O)N(CC2=CC=C(C3=CC=CC=N3)N=C2)C1=O,-3.9414492,0.3936492,4.3857684
383,CC1=CC=NC(OC2=CC=C(C(=O)NC3=CC4=C(CCCC4)[NH]C3=O)C=C2)=C1,-4.921818,-0.7032238,4.7296295
384,CCCCC(C)(F)C(=O)N1C[C@H]2[C@H](NC(=O)C3=CN(C4=CC=CC=C4)N=N3)[C@H]2C1,-4.0884833,0.63829654,4.383541
385,COC1=CC(C)=NC(C)=C1NS(=O)(=O)[C@H]1CCC[C@H]1OC,-4.181559,0.87452054,3.5355997
386,OCC(CC1CC1)NC1C2CC3CC(C2)CC1C3,-4.6786337,0.41598418,3.700957
387,COCCC1(CNC2CSC2(C)C)CCCCC1,-3.31188,0.1749151,3.724238
388,CC1=CC(=O)OC(C)=C1C(=O)N[C@H]1C[C@@H](NC(=O)CN2C=CN=C2C(C)C)C1,-4.595665,0.71208304,4.3994455
389,CC1(OCC(=O)N2CCNC(=O)C2)CCOCC1,-4.3153677,0.6571495,3.7248774
390,CC1=C(S(=O)(=O)NC2CCOC2(C)C)SC=C1,-3.712086,0.17205873,3.7368085
391,CC(CC1=CN=CC2=CC=CC=C12)C(=O)NC1=CC=C2OCC(=O)NC2=N1,-4.700182,0.33733293,4.6196136
392,CCCN1C=C(C(=O)NCC2(NC(=O)CCC3CCC(C)O3)CCC2)N=N1,-5.0460153,1.0334961,4.031856
393,CC1=CC(S(N)(=O)=O)=CC(C(=O)NC2=CC=CC3=C2CN(C)C3=O)=C1C,-4.293979,1.699119,4.2736673
394,COCC1=CC=CC(C2=NOC(CC3=NN(C)C=C3)=N2)=C1,-4.5111656,-0.32434526,4.111404
395,CCCCN1C(SCC2=CC(Cl)=CC=C2OCC2CC2)=N[NH]C1=O,-4.9421434,-0.11989894,4.4547715
396,CNS(=O)(=O)C1=CC=C(N(C)CC2CC(F)(F)C2)N=C1,-4.4891043,0.80476874,3.8903213
397,CC(=O)NCC1(NC(=O)C2=CC=CN(CC(C)C)C2=O)CCCCC1C,-4.1121635,-0.21162054,4.276473
398,O=C1CCCCC(C(=O)N2CCCS2(=O)=O)N1,-3.3552384,0.8625384,3.5087414
399,CC1=CC=C(NCC2CC3(CCN(C(=O)C4(NC(N)=O)CC4)CC3)CO2)N=N1,-4.822987,0.6179847,4.4353714
400,O=C(N1CC(F)(C2CC2)C1)N(C1=CC=CC=C1)C1=CC=CC=C1,-3.5300689,0.74822074,4.4799953
401,CN(CCN1C=CC=N1)C(=O)C1=CC=C(C(F)(F)F)O1,-3.7067516,1.0587679,3.7494035
402,O=C(NC1CC2CCC(C1)N2CC1=NON=C1)C1=C[NH]N=C1C1=CC=CC=N1,-4.4521413,0.48690668,4.49083
403,CC1(CSC2=CC(C(N)=O)=NC(Cl)=N2)CCCCC1,-3.9297621,0.498116,3.1840413
404,CC1=NN(CCO)C=C1CNC(C)C1=NC(C2=CC=CC=C2)=CS1,-4.7197056,0.03466699,4.3140154
405,O=C(NC1CCC2=NC=NN2C1)C1=NN2C=C(Br)C=NC2=N1,-4.663905,-0.12261658,4.1202927
